compound_id,base_rdkit_smiles,DILIst_Classification,cellcount_active,GSH_active,mitostruct_active,MMP_active,nucarea_active,nucmask_active,ROS_active
CID54841,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID3191,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CID60648,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CID43708,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID73049652,O=C([O-])CN(CCN(CC(=O)[O-])C[C@H](COP(=O)([O-])OC1CCC(c2ccccc2)(c2ccccc2)CC1)N(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CID11333,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID6005,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CID5479530,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2910,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
CID40326,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID135398738,CN(C)/N=N/c1nc[nH]c1C(N)=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5965,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
CID135398559,Nc1nc2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5365247,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CID44187,CCN1CCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5749,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
CID36921,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID444013,COCCNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-],0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID8982,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2247,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CID60825,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID21319,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID460612,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CID110635,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CID3339,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4189,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
CID3345,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID6533629,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID448601,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID54677470,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID208902,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID54675779,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID121891,O=C(O)[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CID5029,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID446598,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CID9270,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0
CID657181,CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID2955,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID441314,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4781,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CID3033637,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3307,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0
CID92974,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4168,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID2771,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0
CID3042,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID119584,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID5362440,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CID219024,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID123630,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID64139,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CID4449,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CID702,CCO,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID5311497,CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CID2995,CNCCCN1c2ccccc2CCc2ccccc21,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CID6436173,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
CID5284607,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CID54675776,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID107807,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4634,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID60937,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CID6432052,[Fe+2],0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID4057,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
CID5311051,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CID65869,NC(N)=Nc1nc(CSCCN=CNS(=O)(=O)c2ccc(Br)cc2)cs1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4976,CNCCCC1c2ccccc2C=Cc2ccccc21,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CID5639,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CID54671008,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4993,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID60846,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3341,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
CID3062316,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
CID28417,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID135403648,Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5281078,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CID6435415,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4440,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CID11967809,CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID5488548,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
CID6047,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2179,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
CID5215,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID71308561,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](N)CO)C(C)C)CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC2C=NC=N2)C(=O)O)C(C)C)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID71467,CC(COc1ccccc1)NN,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CID5280965,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)C=CC=CC=CC=CC=CC=CC=C[C@H](C)[C@@H](O)[C@H]1C)O2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CID3151,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
CID3663,Cc1cc(=O)c2c(O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(O)c7c(=O)cc(C)c8c1c2c(c34)c(c65)c78,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0
CID2375,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CID135400189,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
CID4122,COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID60172,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID4020,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
CID72287,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID65866,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CID42611257,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CID60815,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0
CID5994,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2585,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID4909,CCC1(c2ccccc2)C(=O)NCNC1=O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID962,O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4615,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CID3869,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3343,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID135483770,NCCC[C@H](N)CC(=O)NC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C\NC(N)=O)NC1=O,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
CID4032,CNC1(C)C2CCC(C2)C1(C)C,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CID3121,CCCC(CCC)C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID60838,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID3696,CN(C)CCCN1c2ccccc2CCc2ccccc21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID9051,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID3053,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID60852,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID47965,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID338,O=C(O)c1ccccc1O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4236,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
CID44093,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CID54897,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID6196,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4932,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID11806,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3393,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID3657,NC(=O)NO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID6451164,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CID2405,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4062,Cc1cccc(C)c1NC(=O)C1CCCCN1C,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CID5284604,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID3702,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
CID1986,CC(=O)Nc1nnc(S(N)(=O)=O)s1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID60919,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID21704,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID255968,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID5282199,CC(=O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0
CID969516,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CID2092,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID447458,CCO[C@@H](Cc1ccc(OCCN2c3ccccc3Oc3ccccc32)cc1)C(=O)O,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CID2467,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
CID11080,S=C=Nc1cccc2ccccc12,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
CID2796,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID8226,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
CID33176,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CID5852,CC(C)(S)[C@@H](N)C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID35330,Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
CID3278,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
CID3365,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3961,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3447,CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
CID441130,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@H]3CC[C@@H](C(=O)N(C)C)N3)[C@H](C)[C@H]12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID38103,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID135449331,Cc1ccc(-n2[nH]c(C)c(N=Nc3cccc(-c4cccc(C(=O)O)c4)c3O)c2=O)cc1C,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID216258,CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC(C(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCNCS(=O)(=O)[O-])NC(=O)C(CCNCS(=O)(=O)[O-])NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS(=O)(=O)[O-])NC1=O)C(C)O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID71771,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID68867,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CID1051,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID39186,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
